"","status","family","pval","qval","type","gene_short_name","num_cells_expressed","perc_cells_expressed","FC","log2FC"
"SDIM1","OK","negbinomial.size",4.2277339180086e-07,2.80275271353315e-05,"protein_coding","SDIM1",25,0.0145772594752187,Inf,Inf
"LINC00473","OK","negbinomial.size",6.69686548168627e-33,6.1472073686894e-30,"protein_coding","LINC00473",136,0.0793002915451895,87.6513452914798,6.45370432883227
"NPAS4","OK","negbinomial.size",1.49916790016269e-23,7.77807415332236e-21,"protein_coding","NPAS4",94,0.0548104956268222,45.8247384155456,5.51805474024233
"FOS","OK","negbinomial.size",7.94498869580283e-64,2.37018875267538e-60,"protein_coding","FOS",243,0.141690962099125,38.080105992662,5.25096558915494
"FOSB","OK","negbinomial.size",1.30885508315465e-29,9.76160481705278e-27,"protein_coding","FOSB",123,0.0717201166180758,36.9058295964126,5.20577681538868
"RP11.54O7.17","OK","negbinomial.size",2.9984853030671e-06,0.000160758691573847,"protein_coding","RP11.54O7.17",27,0.0157434402332362,26.7567264573991,4.74182971562889
"NR4A1","OK","negbinomial.size",9.17311195466718e-42,1.09462744955043e-38,"protein_coding","NR4A1",191,0.111370262390671,22.8354820627803,4.51320534058093
"JUNB","OK","negbinomial.size",5.50815607460278e-51,9.38983234831928e-48,"protein_coding","JUNB",206,0.120116618075802,20.8056614349776,4.37890424886934
"CSRNP1","OK","negbinomial.size",5.99409939575446e-32,5.10911343496699e-29,"protein_coding","CSRNP1",154,0.0897959183673469,15.9156390134529,3.99237317727949
"SPRY2","OK","negbinomial.size",2.79973738650695e-09,3.18183487935118e-07,"protein_coding","SPRY2",64,0.0373177842565598,15.6849775784753,3.97131156175166
"GEM","OK","negbinomial.size",0.00101791223453317,0.0162172853066546,"protein_coding","GEM",19,0.0110787172011662,11.9943946188341,3.58428843864241
"FOSL2","OK","negbinomial.size",2.0985680985274e-72,1.25211065598637e-68,"protein_coding","FOSL2",335,0.19533527696793,11.6154508327995,3.53797324572987
"SIK1","OK","negbinomial.size",1.45076591226442e-40,1.57381723918649e-37,"protein_coding","SIK1",212,0.123615160349854,11.4177410313901,3.51320534058093
"SV2C","OK","negbinomial.size",6.33833577347659e-06,0.000292028420018904,"protein_coding","SV2C",21,0.0122448979591837,11.0717488789238,3.46881122122248
